index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
12.1	क्षुत्-		क्षुत्-तृष्णा-निग्रहैः	क्षुत्	क्षुत्	इतरेतर-द्वन्द्वः,12.2	इतरेतर-द्वन्द्वः,12.2	CP	क्षुत्-	क्षुत्-
12.2	तृष्णा-		--	तृष्णा	तृष्णा	षष्ठी-तत्पुरुषः,12.3	षष्ठी-तत्पुरुषः,12.3	CP	तृष्णा-	तृष्णा-
12.3	निग्रहैः		--	निग्रह{पुं;3;बहु}/निग्रह{नपुं;3;बहु}	निग्रह{पुं;3;बहु}	करणम्,23.1	विशेषणम्,20.1#विशेषणम्,18.3#कर्ता,15.1#करणम्,25.1#करणम्,15.1#विशेषणम्,13.1#करणम्,23.1	N3	निग्रहों_से	निग्रहों_से
13.1	दोषैः		दोषैः	दोष{पुं;3;बहु}	दोष{पुं;3;बहु}	करणम्,15.1	कर्ता,15.1#करणम्,22.1#करणम्,15.1#विशेषणम्,12.3	N3	दोषों_से	दोषों_से
14.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	तो	तो
15.1	आर्तान्		आर्तान्	आर्त{पुं;2;बहु(आङ्_ऋ2;क्त;जुहोत्यादिः)}	आर्त{पुं;2;बहु(आङ्_ऋ2;क्त;जुहोत्यादिः)}	विशेषणम्,17.1	विशेषणम्,21.1#विशेषणम्,17.1#कर्म,22.1#कर्म,25.1	N2	पीडितों_को	पीडितों_को
16.1	मध्यबलैः		मध्यबलैः	मध्यबल{नपुं;3;बहु}	मध्यबल{नपुं;3;बहु}	विशेषणम्,13.1	करणम्,25.1#विशेषणम्,13.1	N3	-	-
17.1	दृढान्		दृढान्	दृढ{पुं;2;बहु}	दृढ{पुं;2;बहु}	कर्म,24.1	विशेषणम्,21.1#कर्म,22.1#कर्म्,25.1#विशेषणम्,15.1#कर्म,24.1	N2	दृढ_को	दृढ_को
18.1	समीरण-		समीरण-आतप-आयासैः	समीरण	समीरण	इतरेतर-द्वन्द्वः,18.3	इतरेतर-द्वन्द्वः,18.3	CP	समीरण-	समीरण-
18.2	आतप-		--	आतप	आतप	इतरेतर-द्वन्द्वः,18.3	इतरेतर-द्वन्द्वः,18.3	CP	आतप-	आतप-
18.3	आयासैः		--	आयास{पुं;3;बहु}/आयास{नपुं;3;बहु}	आयास{पुं;3;बहु}	करणम्,24.1	विशेषणम्,20.1#प्रयोज्यकर्ता,22.1#करणम्,22.1#करणम्,26.1#करणम्,24.1	N3	प्रयासों_से	प्रयासों_से
19.1	किमुत		किमुत	किमुत{अव्य}	किमुत{अव्य}	सम्बन्धः,26.1	सम्बन्धः,26.1	NA	किमुत	किमुत
20.1	अल्पबलैः		--	अल्पबल{पुं;3;बहु}/अल्पबल{नपुं;3;बहु}	अल्पबल{पुं;3;बहु}	विशेषणम्,25.1	प्रयोज्यकर्ता,22.1#करणम्,22.1#विशेषणम्,18.3#विशेषणम्,25.1	N3	अल्पबलों_से	अल्पबलों_से
21.1	नरान्		--	नर{पुं;2;बहु}	नर{पुं;2;बहु}	कर्म,26.1	कर्म,22.1#कर्म,26.1	N2	नरों_को	नरों_को
22.1	लङ्घयेत्		लङ्घयेत्	लघ्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}/लघ्2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	लघ्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP		
23.1	(लङ्घयेत्)		(लङ्घयेत्)	लघ्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}/लघ्2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	लघ्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	-	-
24.1	(लङ्घयेत्)		(लङ्घयेत्)	लघ्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}/लघ्2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	लघ्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP		
25.1	(दोषैः)		(दोषैः)	दोष{पुं;3;बहु}	दोष{पुं;3;बहु}	करणम्,27.1	करणम्,26.1#करणम्,27.1	N3	दोषों_से	दोषों_से
26.1	(लङ्घयेत्)		(लङ्घयेत्)	लघ्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}/लघ्2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	लघ्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP		
27.1	(आर्तान्)		(आर्तान्)	आर्त{पुं;2;बहु(आङ्_ऋ2;क्त;जुहोत्यादिः)}	आर्त{पुं;2;बहु(आङ्_ऋ2;क्त;जुहोत्यादिः)}	विशेषणम्,21.1	विशेषणम्,21.1#विशेषणम्,17.1#कर्म,22.1#कर्म,25.1	N2	पीडितों_को	पीडितों_को
28.1	.		.	-	-	-	-	-	-	-
