index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
7.1	काम-	8.1	काम-कर्म-अन्त-भूमिषु	काम	काम	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	CP		
7.2	कर्म-	8.2	--	कर्म	कर्म	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	CP		
7.3	अन्त-	8.3	--	अन्त	अन्त	बहुव्रीहिः,7.4	बहुव्रीहिः,7.4	CP		
7.4	भूमिषु	8.4	--	भूमि{स्त्री;7;बहु}	भूमि{स्त्री;7;बहु}	विशेषणम्,9.1	विशेषणम्,3.2#विशेषणम्,9.1	N7	भूमि_में	भूमि_में
8.1	विचित्र-	9.1	विचित्र-पुष्प-वृक्षेषु	विचित्र	विचित्र	कर्मधारयः,8.2	कर्मधारयः,8.2	CP		
8.2	पुष्प-	9.2	--	पुष्प	पुष्प	बहुव्रीहिः,8.3	बहुव्रीहिः,8.3	CP		
8.3	वृक्षेषु	9.3	--	वृक्ष{पुं;7;बहु}	वृक्ष{पुं;7;बहु}	विशेषणम्,9.1	विशेषणम्,3.2#विशेषणम्,9.1	N7	वृक्षों_में	वृक्षों_में
9.1	काननेषु	11.1	काननेषु	कानन{नपुं;7;बहु}	कानन{नपुं;7;बहु}	अधिकरणम्,14.1	विशेषणम्,3.2#अधिकरणम्,14.1	N7	काननों_में	काननों_में
10.1	सु-	10.1	सु-गन्धिषु	सु	सु	प्रादि-बहुव्रीहिः,10.2	प्रादि-बहुव्रीहिः,10.2	CP		
10.2	गन्धिषु	10.2	--	गन्धि{नपुं;7;बहु}	गन्धि{नपुं;7;बहु}	विशेषणम्,9.1	विशेषणम्,3.2#विशेषणम्,9.1	N7		
11.1	गोष्ठी-	13.1	गोष्ठी-कथाभिः	गोष्ठी-	गोष्ठी	इतरेतर-द्वन्द्वः,11.2	इतरेतर-द्वन्द्वः,11.2	CP		
11.2	कथाभिः	13.2	--	कथा{स्त्री;3;बहु}	कथा{स्त्री;3;बहु}	करणम्,14.1	कर्ता,14.1#करणम्,14.1	N3	कथाओं_के_द्वारा	कथाओं_के_द्वारा
12.1	चित्राभिः	12.1	चित्राभिः	चित्रा{स्त्री;3;बहु}	चित्रा{स्त्री;3;बहु}	विशेषणम्,11.2	विशेषणम्,11.2#कर्ता,14.1#करणम्,14.1#हेतुः,14.1	N3	चित्रों_से	चित्रों_से
13.1	मध्य-	14.1	मध्य-अह्नम्	मध्य	मध्य	तत्पुरुषः,13.2	तत्पुरुषः,13.2	CP	मध्याह्न_को	मध्याह्न_को
13.2	अह्नम्	14.2	--	अह्न{पुं;2;एक}	अह्न{पुं;2;एक}	कर्म,14.1	प्रयोज्यकर्ता,14.1#कर्म,14.1	N2		
14.1	गमयेत्	15.1	गमयेत्	गम्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	गम्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,15.1;सकर्मक	अभिहित_कर्ता,15.1;सकर्मक	KP	भेजें	भेजें
15.1	सुखी	1.1	सुखी	सुखिन्{पुं;1;एक}	सुखिन्{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	सुखी	सुखी
16.1	.	16.1	.	-	-	-	-	FS		
