index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
5.4	वाससः	28.4	--	वासस्{पुं;6;एक}	वासस्{पुं;6;एक}	विशेषणम्,1.2	समुच्चितः,27.1#विशेषणम्,1.2	N6		
6.1	जल-	1.1	जल-आर्द्राः	जल	जल	तृतीया-तत्पुरुषः,6.2	तृतीया-तत्पुरुषः,6.2	CP		
6.2	आर्द्राः	1.2	--	आर्द्र{पुं;1;बहु}/आर्द्रा{स्त्री;1;बहु}/आर्द्रा{स्त्री;2;बहु}/आर्द्र{पुं;8;बहु}/आर्द्रा{स्त्री;8;बहु}	आर्द्र{पुं;1;बहु}	विशेषणम्,7.2	समुच्चितः,27.1#विशेषणम्,7.2	N1	गीले	गीले
7.1	ताल-	2.1	ताल-वृन्तानि	ताल-	ताल-	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP		
7.2	वृन्तानि	2.2	--	वृन्त{नपुं;2;बहु}/वृन्त{नपुं;1;बहु}	वृन्त{नपुं;1;बहु}	समुच्चितः,27.1	कर्म,8.1#समुच्चितः,27.1	N1		
8.1	विस्तृताः	3.1	विस्तृताः	विस्तृत{पुं;1;बहु}/विस्तृता{स्त्री;1;बहु}/विस्तृता{स्त्री;2;बहु}/विस्तृत{पुं;8;बहु}	विस्तृत{पुं;1;बहु}	विशेषणम्,10.1	समुच्चितः,27.1#विशेषणम्,10.1	N1		
9.1	पद्मिनी-	4.1	पद्मिनी-पुटाः	पद्मिनी	पद्मिनी	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP		
9.2	पुटाः	4.2	--	पुट{पुं;1;बहु}	पुट{पुं;1;बहु}	विशेषणम्,10.1	समुच्चितः,27.1#विशेषणम्,10.1	N1		
10.1	उत्क्षेपाः	7.1	उत्क्षेपाः	उत्क्षेप{पुं;8;बहु}/उत्क्षेप{पुं;1;बहु(उत्_क्षिप्2;घञ्;तुदादिः)}	उत्क्षेप{पुं;1;बहु(उत्_क्षिप्2;घञ्;तुदादिः)}	समुच्चितः,27.1	समुच्चितः,27.1	N1		
11.1	च	23.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,27.1	समुच्चय_द्योतकः,27.1	NA		
12.1	मृदु-	5.1	मृदु-उत्क्षेपाः	मृदु	मृदु	कर्मधारयः,12.2	कर्मधारयः,12.2	CP		
12.2	उत्क्षेपाः	5.2	--	उत्क्षेप{पुं;8;बहु}/उत्क्षेप{पुं;1;बहु(उत्_क्षिप्2;घञ्;तुदादिः)}/उत्क्षेपा{स्त्री;8;बहु}/उत्क्षेपा{स्त्री;1;बहु}/उत्क्षेपा{स्त्री;2;बहु}	उत्क्षेप{पुं;1;बहु(उत्_क्षिप्2;घञ्;तुदादिः)}	विशेषणम्,10.1	समुच्चितः,27.1#विशेषणम्,10.1	N1		
13.1	जल-	6.1	जल-वर्षि-हिम-अनिलाः	जल	जल-	षष्ठी-तत्पुरुषः,13.2	षष्ठी-तत्पुरुषः,13.2	CP		
13.2	वर्षि-	6.2	--	वर्षि	वर्षि-	इतरेतर-द्वन्द्वः,13.4	इतरेतर-द्वन्द्वः,13.4	CP		
13.3	हिम-	6.3	--	हिम	हिम-	कर्मधारयः,13.4	कर्मधारयः,13.4	CP		
13.4	अनिलाः	6.4	--	अनिल{पुं;1;बहु}/अनिल{पुं;8;बहु}	अनिल{पुं;1;बहु}	विशेषणम्,10.1	समुच्चितः,27.1#विशेषणम्,10.1	N1		
14.1	कर्पूर-	8.1	कर्पूर-मल्लिका-मालाः	कर्पूर-	कर्पूर-	इतरेतर-द्वन्द्वः,14.2	इतरेतर-द्वन्द्वः,14.2	CP		
14.2	मल्लिका-	9.2	--	मल्लिका-	मल्लिका-	तृतीया-तत्पुरुषः,14.3	तृतीया-तत्पुरुषः,14.3	CP		
14.3	मालाः	9.3	--	माला{स्त्री;1;बहु}	माला{स्त्री;1;बहु}	समुच्चितः,27.1	समुच्चितः,27.1	N1		
15.1	हाराः	10.1	हाराः	हार{पुं;1;बहु}/हार{पुं;8;बहु}	हार{पुं;1;बहु}	समुच्चितः,27.1	समुच्चितः,27.1	N1		
16.1	स-	10.1	स-हरिचन्दनाः	स	स	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,16.2	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,16.2	CP		
16.2	हरिचन्दनाः	9.2	--	हरिचन्दना{स्त्री;1;बहु}	हरिचन्दना{स्त्री;1;बहु}	विशेषणम्,15.1	समुच्चितः,27.1#विशेषणम्,15.1	N1		
17.1	मनः-	11.1	मनः-हर-कल-आलापाः	मनस्	मनस्	उपपद-तत्पुरुषः,17.2	उपपद-तत्पुरुषः,17.2	CP		
17.2	हर-	12.2	--	हर	हर	कर्मधारयः,17.3	कर्मधारयः,17.3	CP		
17.3	कल-	12.3	--	कल	कल	बहुव्रीहिः,17.4	बहुव्रीहिः,17.4	CP		
17.4	आलापाः	12.4	--	आलाप{पुं;1;बहु}/आलाप{पुं;8;बहु}/आलाप{पुं;1;बहु(आङ्_लप्1;घञ्;भ्वादिः)}/आलापा{स्त्री;8;बहु}/आलापा{स्त्री;1;बहु}/आलापा{स्त्री;2;बहु}	आलाप{पुं;1;बहु}	विशेषणम्,20.1	विशेषणम्,20.1	N1		
18.1	शिशवः	12.1	शिशवः	शिशु{पुं;1;बहु}/शिशु{पुं;8;बहु}	शिशु{पुं;1;बहु}	समुच्चितः,20.1	समुच्चितः,20.1	N1		
19.1	सारिकाः	13.1	सारिकाः	सारिका{स्त्री;1;बहु}	सारिका{स्त्री;1;बहु}	समुच्चितः,20.1	समुच्चितः,20.1	N1		
20.1	शुकाः	14.1	शुकाः	शुक{पुं;1;बहु}	शुक{पुं;1;बहु}	समुच्चितः,27.1	समुच्चितः,27.1	N1		
21.1	मृणाल-	16.1	मृणाल-वलयाः	मृणाल-	मृणाल-	बहुव्रीहिः,21.2	बहुव्रीहिः,21.2	CP		
21.2	वलयाः	16.2	--	वलय{पुं;1;बहु}	वलय{पुं;1;बहु}	विशेषणम्,27.1	विशेषणम्,27.1	N1		
22.1	कान्ताः	17.1	कान्ताः	कान्त{पुं;1;बहु}	कान्त{पुं;1;बहु}	विशेषणम्,27.1	विशेषणम्,27.1	N1		
23.1	प्र-	17.1	प्र-उफुल्ल-कमल-उज्ज्वलाः	प्र	प्र	प्रादिसमासः,23.2	प्रादिसमासः,23.2	CP		
23.2	उत्फुल्ल-	19.2	--	उत्फुल्ल	उत्फुल्ल	कर्मधारयः,23.3	कर्मधारयः,23.3	CP		
23.3	कमल-	19.3	--	कमल	कमल	तृतीया-तत्पुरुषः,23.4	तृतीया-तत्पुरुषः,23.4	CP		
23.4	उज्ज्वलाः	19.4	--	उज्ज्वल{पुं;1;बहु}	उज्ज्वल{पुं;1;बहु}	विशेषणम्,27.1	विशेषणम्,27.1	N1		
24.1	जङ्गमाः	19.1	जङ्गमाः	जङ्गम{पुं;1;बहु}/जङ्गम{पुं;1;बहु}/जङ्गमा{स्त्री;1;बहु}/जङ्गमा{स्त्री;2;बहु}/जङ्गम{पुं;8;बहु}	जङ्गमा{स्त्री;1;बहु}	विशेषणम्,26.1	विशेषणम्,26.1	N1		
25.1	इव	21.1	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,26.1	उपमान_द्योतकः,26.1	NA		
26.1	पद्मिन्यः	20.1	पद्मिन्यः	पद्मिनी{स्त्री;1;बहु}	पद्मिनी{स्त्री;1;बहु}	उपमानम्,27.1	उपमानम्,27.1	N1		
27.1	हरन्ति	30.1	हरन्ति	हृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/हरत्{नपुं;1;बहु(हृ1;शतृ_लट्;भ्वादिः)}/हरत्{नपुं;2;बहु(हृ1;शतृ_लट्;भ्वादिः)}	हृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,27.1	-	KP		
28.1	दयिताः	22.1	दयिताः	दयित{स्त्री;1;बहु}/दयित{पुं;1;बहु}/दयिता{स्त्री;1;बहु(दय्1;क्त;भ्वादिः)}/दयिता{स्त्री;2;बहु(दय्1;क्त;भ्वादिः)}	दयित{स्त्री;1;बहु}	कर्ता,27.1	कर्ता,27.1	N1		
29.1	क्लमम्	29.1	क्लमम्	क्लम{पुं;2;एक}	क्लम{पुं;2;एक}	कर्म,27.1	कर्म,27.1	N2		
30.1	(च)	15.1	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,20.1	सुप्_समुच्चय_द्योतकः,20.1	NA		
31.1	.	31.1	.	-	-	-	-	FS		
