index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
6.2	दर्पेण	5.2	--	दर्प{पुं;3;एक}/दर्प{नपुं;3;एक}	दर्प{नपुं;3;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N3		
7.1	प्रदिग्धः	7.1	प्रदिग्धः	प्र_दिह्1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}/प्र_दिह्1{कर्तरि{लट्;म;द्वि;परस्मैपदी;अदादिः}/प्रदिग्ध{पुं;1;एक(प्र_दिह्1;क्त;अदादिः)}	प्रदिग्ध{पुं;1;एक(प्र_दिह्1;क्त;अदादिः)}	विशेषणम्,8.2	विशेषणम्,8.2	N1	सन_गया_हुआ	सन_गया_हुआ
8.1	अगुरु-	8.1	अगुरु-धूपितः	अगुरु	अगुरु	तृतीया-तत्पुरुषः,8.2	तृतीया-तत्पुरुषः,8.2	CP		
8.2	धूपितः	8.2	--	धूपित{पुं;1;एक}	धूपित{पुं;1;एक}	कर्ता,23.1	कर्ता,23.1	N1	-	-
9.1	रसान्	10.1	रसान्	रस{पुं;2;बहु}	रस{पुं;2;बहु}	समुच्चितः,21.1	कर्म,16.2#कर्म,10.1#सुप्_समुच्चितः,21.1	N2	रस	रस
10.1	स्निग्धान्	9.1	स्निग्धान्	स्निग्ध{पुं;2;बहु}/स्निग्ध{पुं;2;बहु(ष्निह्1;क्त;दिवादिः)}	स्निग्ध{पुं;2;बहु(ष्निह्1;क्त;दिवादिः)}	विशेषणम्,9.1	समुच्चितः,17.1#सुप्_समुच्चितः,21.1#विशेषणम्,9.1	N2	स्नेही_को	स्नेही_को
11.1	पलम्	12.1	पलम्	पल{पुं;2;एक}/पल{नपुं;1;एक}/पल{नपुं;2;एक}	पल{नपुं;2;एक}	समुच्चितः,21.1	कर्म,16.2#सुप्_समुच्चितः,21.1	N2	पुआल	पुआल
12.1	पुष्टम्	11.1	पुष्टम्	पुष्ट{पुं;2;एक}/पुष्ट{नपुं;1;एक}/पुष्ट{नपुं;2;एक}	पुष्ट{पुं;2;एक}	विशेषणम्,11.1	कर्म,16.2#विशेषणम्,13.1#सुप्_समुच्चितः,21.1#विशेषणम्,11.1	N2	पुष्ट	पुष्ट
13.1	गौडम्	13.1	गौडम्	गौड{पुं;2;एक}	गौड{पुं;2;एक}	समुच्चितः,21.1	कर्म,16.2#सुप्_समुच्चितः,21.1	N2	गौड_को	गौड_को
14.1	अच्छसुराम्	14.1	अच्छसुराम्	अच्छसुर{स्त्री;2;एक}	अच्छसुर{स्त्री;2;एक}	समुच्चितः,21.1	सुप्_समुच्चितः,21.1	N2		
15.1	सुराम्	15.1	सुराम्	सुरा{स्त्री;2;एक}	सुरा{स्त्री;2;एक}	समुच्चितः,21.1	कर्म,16.2#सुप्_समुच्चितः,21.1	N2	शराब	शराब
16.1	गोधूम-	17.1	गोधूम-पिष्ट-माष-इक्षु-क्षीर-उत्थ-विकृतीः	गोधूम	गोधूम	इतरेतर-द्वन्द्वः,16.5	इतरेतर-द्वन्द्वः,16.5	CP	गोधूम-	गोधूम-
16.2	पिष्ट-	17.2	--	पिष्ट(पिष्1;क्त;रुधादिः)	पिष्ट(पिष्1;क्त;रुधादिः)	इतरेतर-द्वन्द्वः,16.5	इतरेतर-द्वन्द्वः,16.5	CP		
16.3	माष-	17.3	--	माष	माष	इतरेतर-द्वन्द्वः,16.5	इतरेतर-द्वन्द्वः,16.5	CP	माष-	माष-
16.4	इक्षु-	17.4	--	इक्षु	इक्षु	इतरेतर-द्वन्द्वः,16.5	इतरेतर-द्वन्द्वः,16.5	CP	इक्षु-	इक्षु-
16.5	क्षीर-	17.5	--	क्षीर	क्षीर	षष्ठी-तत्पुरुषः,16.7	षष्ठी-तत्पुरुषः,16.7	CP	क्षीर-	क्षीर-
16.6	उत्थ-	17.6	--	उत्थ	उत्थ	उपपद-तत्पुरुषः,16.7	उपपद-तत्पुरुषः,16.7	CP	उत्थ-	उत्थ-
16.7	विकृतीः	17.7	--	विकृति{स्त्री;2;बहु}	विकृति{स्त्री;2;बहु}	समुच्चितः,21.1	कर्म,23.1#सुप्_समुच्चितः,21.1	N2	बदलना	बदलना
17.1	शुभाः	16.1	शुभाः	शुभ{पुं;1;बहु}/शुभा{स्त्री;1;बहु}/शुभा{स्त्री;2;बहु}/शुभ{पुं;8;बहु}/शुभा{स्त्री;8;बहु}	शुभा{स्त्री;2;बहु}	विशेषणम्,16.7	विशेषणम्,16.7	N2	देवताओं_की_सभाओं_को	देवताओं_की_सभाओं_को
18.1	नवम्	18.1	नवम्	नव{पुं;2;एक}/नव{नपुं;1;एक}/नव{नपुं;2;एक}	नव{नपुं;2;एक}	विशेषणम्,19.1	विशेषणम्,19.1	N2	नव	नव
19.1	अन्नम्	19.1	अन्नम्	अन्न{नपुं;1;एक}/अन्न{नपुं;2;एक}	अन्न{नपुं;2;एक}	समुच्चितः,21.1	सुप्_समुच्चितः,21.1	N2	अन्न	अन्न
20.1	वसाम्	20.1	वसाम्	वसा{स्त्री;2;एक}	वसा{स्त्री;2;एक}	विशेषणम्,21.1	विशेषणम्,21.1	N2	वसा_को	वसा_को
21.1	तैलम्	21.1	तैलम्	तैल{नपुं;1;एक}/तैल{नपुं;2;एक}	तैल{नपुं;2;एक}	कर्म,23.1	कर्म,23.1	N2	तेल	तेल
22.1	(च)	22.1	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,21.1	सुप्_समुच्चय_द्योतकः,21.1	NA		
23.1	(भजेत्)	23.1	(भजेत्)	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}			KP		
24.1	.	24.1	.	-	-	-	-	FS		
