index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
12.2	मलम्	7.2	--	मल{पुं;2;एक}/मल{नपुं;1;एक}/मल{नपुं;2;एक}	मल{नपुं;2;एक}	विशेषणम्,14.1	विशेषणम्,14.1#विधेय_विशेषणम्,8.3	N2		
13.1	मल-	8.1	मल-जित्	मल	मल	उपपद-तत्पुरुषः,13.2	उपपद-तत्पुरुषः,13.2	CP		
13.2	जित्	8.2	--	जित्{नपुं;1;एक}/जित्{नपुं;2;एक}	जित्{नपुं;2;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N2		
14.1	जलम्	18.1	जलम्	जल{नपुं;2;एक}/जल{नपुं;1;एक}	जल{नपुं;2;एक}	कर्म,22.1	कर्म,22.1	N2	जल_को	जल_को
15.1	न	9.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,16.1	प्रतिषेधः,16.1	NA	नहीं	नहीं
16.1	अभिष्यन्दि	10.1	अभिष्यन्दि	अभिष्यन्दि{पुं;1;एक}/अभिष्यन्दिन्{नपुं;2;एक}/अभिष्यन्दिन्{नपुं;1;एक}	अभिष्यन्दिन्{नपुं;2;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N2		
17.1	न	11.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,19.1	प्रतिषेधः,19.1	NA	नहीं	नहीं
18.1	वा	12.1	वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,19.1	सुप्_अन्यतर_द्योतकः,19.1#सम्बन्धः,18.1	NA	वा	वा
19.1	रूक्षम्	13.1	रूक्षम्	रूक्ष{पुं;2;एक}/रूक्ष{नपुं;1;एक}/रूक्ष{नपुं;2;एक}	रूक्ष{नपुं;2;एक}	अन्यतरः,16.1	सुप्_अन्यतरः,16.1	N2	कठोर_को	कठोर_को
20.1	पानादिषु	14.1	पानादिषु	पानादि{पुं;7;एक}	पानादि{पुं;7;एक}	अधिकरणम्,22.1	अधिकरणम्,22.1	N7		
21.1	अमृतोपमम्	15.1	अमृतोपमम्	अमृतोपम{नपुं;1;एक}/अमृतोपम{नपुं;2;एक}	अमृतोपम{नपुं;2;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N2		
22.1	(भजेत्)	22.1	(भजेत्)	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP		
23.1	.	23.1	.	-	-	-	-	FS		
