index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
11.1	शीलयेत्	23.1	शीलयेत्	शील्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	शील्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,6.1	उप_कर्मप्रवचनीयः,12.1#प्रयोज्यकर्ता,11.1#प्रयोजककर्ता,11.1#अभिहित_कर्ता,6.1	KP	मनन_कराये	मनन_कराये
12.1	अनु	22.1	अनु	अनु{अव्य}	अनु{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	बाद	बाद
13.1	वात-	9.1	वात-घ्न-तैलैः	वात(वा1;क्त;अदादिः)	वात(वा1;क्त;अदादिः)	उपपद-तत्पुरुषः,13.2	उपपद-तत्पुरुषः,13.2	CP		
13.2	घ्न-	9.2	--	घ्न	घ्न	कर्मधारयः,13.3	कर्मधारयः,13.3	CP	घ्न-	घ्न-
13.3	तैलैः	9.3	--	तैल{नपुं;3;बहु}/तैल{पुं;3;बहु}	तैल{नपुं;3;बहु}	करणम्,14.1	विशेषणम्,19.1#सहार्थः,17.1#सहार्थः,14.1#हेतुः,17.1#हेतुः,14.1#करणम्,14.1	N3	तेलों_से	तेलों_से
14.1	अभ्यङ्गम्	10.1	अभ्यङ्गम्	अभ्यङ्ग{पुं;2;एक(अभि_वि_अन्ज्1;घञ्;रुधादिः)}	अभ्यङ्ग{पुं;2;एक(अभि_वि_अन्ज्1;घञ्;रुधादिः)}	समुच्चितः,21.2	सुप्_समुच्चितः,21.2	N2		
15.1	मूर्ध्नि	11.1	मूर्ध्नि	मूर्धन्{पुं;7;एक}	मूर्धन्{पुं;7;एक}	अधिकरणम्,17.1	विषयाधिकरणम्,19.1#अधिकरणम्,17.1	N7	मस्तक_में	मस्तक_में
16.1	तैलम्	13.1	तैलम्	तैल{नपुं;1;एक}/तैल{नपुं;2;एक}	तैल{नपुं;2;एक}	समुच्चितः,21.2	सुप्_समुच्चितः,21.2	N2	तेल_को	तेल_को
17.1	विमर्दनम्	12.1	विमर्दनम्	विमर्दन{नपुं;1;एक(वि_मृद्1;ल्युट्;क्र्यादिः)}/विमर्दन{नपुं;2;एक(वि_मृद्1;ल्युट्;क्र्यादिः)}	विमर्दन{नपुं;2;एक(वि_मृद्1;ल्युट्;क्र्यादिः)}	समुच्चितः,21.2	सुप्_समुच्चितः,21.2	N2	कुचलने_को	कुचलने_को
18.1	नियुद्धम्	16.1	नियुद्धं	नियुद्ध{नपुं;1;एक}/नियुद्ध{नपुं;2;एक}/नियुद्ध{नपुं;2;एक(नि_युध्;क्त;दिवादिः)}	नियुद्ध{नपुं;2;एक(नि_युध्;क्त;दिवादिः)}	समुच्चितः,21.2	सुप्_समुच्चितः,21.2	N2	घमासान_युद्ध_को	घमासान_युद्ध_को
19.1	कुशलैः	14.1	कुशलैः	कुशल{पुं;3;बहु}/कुशल{नपुं;3;बहु}	कुशल{पुं;3;बहु}	सहार्थः,18.1	सहार्थः,17.1#सहार्थः,14.1#सहार्थः,13.1#सहार्थः,18.1	N3	कुशल_से	कुशल_से
20.1	सार्धम्	15.1	सार्धं	सार्धम्{अव्य}/सार्ध{पुं;2;एक}/सार्ध{नपुं;1;एक}/सार्ध{नपुं;2;एक}	सार्धम्{अव्य}	सहार्थ_द्योतकः,19.1	सुप्_समुच्चितः,21.2#सहार्थ_द्योतकः,19.1#सहार्थ_द्योतकः,13.3	NA	आधा	आधा
21.1	पाद-	17.1	पाद-आघातं	पाद	पाद	तृतीया-तत्पुरुषः,21.2	तृतीया-तत्पुरुषः,21.2	CP	पाद-	पाद-
21.2	आघातम्	17.2	--	आघात{पुं;2;एक}/आघात{नपुं;1;एक}/आघात{नपुं;2;एक}	आघात{पुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	प्रहार_करने_को	प्रहार_करने_को
22.1	च	18.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,21.2	सुप्_समुच्चय_द्योतकः,21.2#सम्बन्धः,21.2	NA	और	और
23.1	युक्तितः	21.1	युक्तितः	युक्ति{अव्य;तसिल्}	युक्ति{अव्य;तसिल्}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	NA	युक्ति_से	युक्ति_से
24.1	.	24.1	.	-	-	-	-	FS		
