index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
16.3	अवचूर्णितम्		--	अवचूर्णित{नपुं;2;एक}	अवचूर्णित{नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,21.1#विशेषणम्,13.1	N2		
17.1	दिव्यम्		दिव्यम्	दिव्य{पुं;2;एक}/दिव्य{नपुं;1;एक}/दिव्य{नपुं;2;एक}	दिव्य{पुं;2;एक}	विशेषणम्,21.1	विशेषणम्,23.1#विशेषणम्,18.1#विशेषणम्,21.1	N2	दिव्य_को	दिव्य_को
18.1	कौपम्		कौपम्	कौप{पुं;2;एक}/कौप{नपुं;1;एक}/कौप{नपुं;2;एक}	कौप{पुं;2;एक}	विशेषणम्,21.1	विशेषणम्,21.1#विशेषणम्,21.1	N2	कौप_को	कौप_को
19.1	शृतम्		शृतम्	शृत{नपुं;2;एक}	शृत{नपुं;2;एक}	विशेषणम्,21.1	विशेषणम्,21.1	N2		
20.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,21.1	सुप्_समुच्चय_द्योतकः,21.1	NA		
21.1	अम्भः		अम्भः	अम्भस्{नपुं;2;एक}	अम्भस्{नपुं;2;एक}	कर्म,22.1	कर्म,22.1	N2		
22.1	(भजेत्)		(भजेत्)	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	भजे	भजे
23.1	भोजनम्		भोजनम्	भोजन{नपुं;1;एक}/भोजन{नपुं;2;एक}	भोजन{नपुं;2;एक}	कर्म,30.1	कर्म,30.1#कर्ता,30.1	N2	भोजन	भोजन
24.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,23.1	सम्बन्धः,23.1	NA	तो	तो
25.1	अति-		अति-दुर्-दिने	अति	अति	प्रादि-तत्पुरुषः,25.3	प्रादि-तत्पुरुषः,25.3	CP		
25.2	दुर्-		--	दुर्	दुर्	प्रादि-तत्पुरुषः,25.3	प्रादि-तत्पुरुषः,25.3	CP		
25.3	दिने		--	दिन{नपुं;7;एक}	दिन{नपुं;7;एक}	कालाधिकरणम्,30.1	कालाधिकरणम्,30.1	N7		
26.1	व्यक्त-		व्यक्त-अम्ल-लवण-स्नेहम्	व्यक्त	व्यक्त	बहुव्रीहिः,26.4	बहुव्रीहिः,26.4	CP		
26.2	अम्ल-		--	अम्ल	अम्ल	इतरेतर-द्वन्द्वः,26.4	इतरेतर-द्वन्द्वः,26.4	CP		
26.3	लवण-		--	लवण	लवण	इतरेतर-द्वन्द्वः,26.4	इतरेतर-द्वन्द्वः,26.4	CP		
26.4	स्नेहम्		--	स्नेह{नपुं;2;एक}	स्नेह{नपुं;2;एक}	विशेषणम्,23.1	विशेषणम्,23.1	N2		
27.1	संशुष्कम्		संशुष्कम्	संशुष्क{नपुं;2;एक}	संशुष्क{नपुं;2;एक}	विशेषणम्,23.1	विशेषणम्,23.1	N2		
28.1	क्षौद्रवत्		क्षौद्रवत्	क्षौद्रवत्{नपुं;2;एक}	क्षौद्रवत्{नपुं;2;एक}	विशेषणम्,23.1	विशेषणम्,23.1	N2		
29.1	लघु		लघु	लघु{नपुं;2;एक}	लघु{नपुं;2;एक}	विशेषणम्,23.1	विशेषणम्,23.1	N2		
30.1	(भजेत्)		(भजेत्)	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	भजे	भजे
31.1	.		.	-	-	-	-	FS		
